f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,ground_truth
-1411150.955047845,-1.451915600887408,43.63133061590563,-50919.60577769111,36119.99773146713,1.763646410221291,-0.04648380677857472,-0.4281866968477016,0.18700130724987224,0.5751886703830685,-0.7143061932585114,-0.0004996303795619007,0.001742991375531648,1.019247385059782,0.23154313196731097,1.5787606788369173,2153.180234646945,0.026714501896253833,0.2045195936150783,0.014170808221723365,0.00018370044013704185,0.0003163990300694634,0.0018744875156951376,-0.0022410393211210844,1.3150030837173308,-1.1221217185065653,-0.0025434423335607623,-0.03301708291994647,0.7506947830009996,-4.0783186334932665e-05,0.9825922649915997,1.073620159140785,-806.0204574754835,-68.77413239615404,118.58130550073237,-62.5846028910877,29.439871258184247,80.87321445109326,74514168.08429967,19.5113977618086,-14.19744993963372,-136.1780170265201,-103064.4486459643,0.6212096915351744,179.64950031149607,Known Attack
319172.6722085738,1.034675435931006,61.10018039482871,130965.72789813268,-18383.103544685127,0.8762121391769037,0.024996237717317543,1.0975422918219429,-0.1953355264517929,0.23095208198775247,-0.8245604022748199,-0.002631391912653937,0.0003300952357673623,0.39302361852875756,-1.2443990332576513,1.0948018579915924,441.54125288042155,-0.024579312391153754,0.049966912463356494,4.677777362943462e-05,0.0001513070004283938,0.003234093373195108,-0.0034840122024637744,0.0005122497398673562,0.7750062446434092,-0.18739580181052667,-0.002033147485348705,0.03997286511325893,0.06660577487039926,0.0007766090959168261,1.0345488370588647,1.0042581488852858,2546.576709929765,286.53489526541944,-588.2978171842373,12.293227459730545,162.02071012725324,445.07804262759254,106979052.94861653,10.401373691253653,-3.2751259558754566,-59.457873750366424,22845.685234524964,-0.29499738394264313,234.749801192986,Zero-Day
-808584.2312572272,15.792460262871602,48.71323839221029,46196.763879114864,7277.477407452009,1.9676309760569193,-0.016083370144274155,1.0684930648733855,-0.38927300701100165,-0.49421988581914034,0.3285351115070567,0.0034540235277249454,-0.0003098897085524744,0.059013332397163255,0.48501676820762724,-1.3852203306106794,-861.4033160619281,0.029467917833298662,-0.18321238782519714,-0.0042680372999066366,0.002062447438551261,0.0005867990997988246,0.0013979965444939264,-0.00024621364333105207,1.6667574985323876,1.0046351715027697,-0.0035044019193966438,-0.018536670536292477,0.844367803540066,0.0003051130019092709,0.9677608949870443,1.0378475121376225,549.463758188104,-148.6490970912583,284.85475096871005,83.10023321564782,80.64184417321772,286.55566884394733,21008078.182391677,10.616760242106922,16.575836757542817,79.55447677842503,9843.820657591144,0.363569702310568,187.0052718678869,Zero-Day
-7459264.913593987,-128.8517649244517,29.24055270812852,-219629.14838533214,51340.71122299857,-1.3935155297775912,0.008869811559915428,0.4401259271853075,0.25304377607311157,0.20237476389807435,-0.09756609541528724,0.0029791100480948468,-5.8894947882304896e-05,1.077397026534995,0.08929294968812992,2.5334387170181034,-13969.487678986483,0.3834965619703746,-0.0010771468560517201,-0.016323265424392528,0.000351916520468205,0.007237675523316982,-0.00035721491540715965,0.002800804361378901,1.0562428027861621,-6.454017875232511,0.0036053471810197236,0.09717462037688636,-0.9623658363664475,-0.0008693373707477146,1.0979502611542908,0.8301187936412922,-2391.58188782657,157.52856848312197,203.64090518110373,-923.4012892147744,21.96849180867587,631.5804421885246,109878405.2811138,4.874888678140248,11.138409672927118,-298.35078755098823,-61250.71768242348,0.419332658186029,-118.60587441780604,Zero-Day
1513439.881831246,28.34378465541008,55.94407352357242,25221.956255840076,91226.14210541283,0.6743743050435893,-0.05772038488475701,-1.0489136939612882,0.9252850320682751,-0.2662870105876103,-0.5233045594774469,0.0005024399692182309,0.0008838588074699167,0.207442366926881,1.764575733727106,8.452913526433434,-1358.3424217966626,-0.05996534535338418,0.1959036491272145,0.01996209774465926,-0.0007106006245038149,-0.0027232844947207326,-0.0013671706019371865,-0.001938497853470691,0.0986521286407217,0.4595618026830398,0.0014520506871861017,0.024996467021506305,0.2743027214334765,-0.0005968075102051438,1.0370617031302527,0.9986507741717917,-1509.5888891788995,469.92945899354174,360.03969688068696,-184.32452580009968,-235.41427901753684,46.46120002101006,77464496.21835828,5.820383903891972,8.452008318196345,57.64897999906605,68089.16926720078,-0.18897207776243963,136.01264565325664,Known Attack
-2064.338056207671,38.4500703425309,215.75869196805797,-30296.72821816519,-5599.56736514285,1.8727868425127001,0.17500189119203682,4.17121869466259,0.11453208440900352,0.22549759392949326,0.2072349044616615,-0.0018644431183098093,-0.0011654827085937117,-0.10198644817098565,-1.3643993577922258,1.8024641339012157,-1518.214530093946,0.033915457687784395,0.0019753553032575595,-0.0067344470247576,0.0017090503868695778,0.009618757594737765,-0.0014652714537001148,-0.002075901216266758,11.59002045748401,0.7575435693683061,-0.02247418932196015,-0.024053555790855444,0.2849660465826134,-0.00014360218291820933,0.996325894644344,0.8114946109875296,2005.3305717223461,-170.71530215939214,-27.9448089656007,3126.1241294661386,237.31335084717142,-15.553704891527659,71356318.86483152,14.900372785760254,15.13634436262491,70.25395860907588,58391.83020328769,-0.3442407268052042,130.07316618025206,Zero-Day
-1049516.591299095,27.80737249756591,70.31486284738827,54124.72562490748,-21807.064967285703,-2.1553933877279823,-0.02750887712792155,1.0701124373930069,-0.11034869855435898,0.1583820716546645,0.06124433918179971,-0.0009887181975550509,-0.0005013485747280299,0.2377642147120636,-1.3830019946212875,0.40634649916759025,607.0737599019254,-0.003138983108565716,-0.03212854196400089,-0.009572132075410727,-4.282321774778594e-05,0.0008935103436682338,0.002275937140383532,0.002527602130719781,-0.9257081673379328,0.3254279597157743,-0.0014227820331789319,0.003365008031943429,1.4945762559348492,-0.00026697909357712145,0.9464645953674,1.0661020102945615,1315.5991183908109,170.46052965964466,-538.1259660308976,-99.51859665135335,10.367327896750265,168.11208193444006,110612649.92939548,11.650386637179519,25.765816555075723,76.02810322298791,53946.39983886566,0.4289050398797404,117.22728933273488,Zero-Day
1227149.7246743229,20.24559006522083,61.76175845549943,8605.768741161559,-124004.28800324835,-0.7713612054928198,0.05453813146836089,-0.04634337100844094,-0.09540686455056971,0.2708250493831659,0.31134899660357485,-0.0013735734338552591,0.001413664622328082,-0.11793454617507751,-2.8459078015371557,4.325735077174856,-2423.3794627409347,0.03975374500519968,0.10939715557439159,-0.019316586550035618,0.00045772094355000397,-0.006774392367948784,-0.0024735091882858266,-0.00405058367731716,0.3652361132215083,0.7616868995969022,-0.0008048432831111987,0.02520566452744442,-0.33614619647439004,0.0013882066868385597,1.0420692068990949,0.980559427287999,5383.6253549373605,242.66288912520582,-811.9880551911858,383.38012107653594,-12.726348121936738,429.12012905229545,113166702.73876998,4.5053666755014286,0.3128011122900549,157.60698035672075,8493.420737998818,0.1043056777319795,145.50179935118825,Known Attack
-462623.4604839862,17.589167520699387,151.51031341060656,-38842.85508191796,-6122.264609419302,-4.805321961920661,0.1312970068945896,0.23648474274510536,-0.9518012356921787,0.3649919313207046,0.6483404290490077,0.0027265191066453308,-0.000472717865304462,-0.4315276032928695,-1.5015488775871852,-2.015704805101323,574.0477720100182,0.10893546541665036,0.5828127094685895,-0.022341009493121036,-0.0004904136385092151,0.002496707818289,-0.005695239876928551,-0.0018030268474652797,2.8995453210496605,2.1760593123194507,0.00043046520380427363,0.04106929873251539,-1.1636068091010237,0.0003188868181617441,0.9657063921794865,0.8926394674840443,-3176.0226118435785,144.93476946737192,1001.3234778982944,123.20274755441255,253.34365626116934,-337.61760394883714,124737729.00483026,8.401932106871598,-16.02221265771761,167.37042250132473,4920.277498781755,0.6459106796332337,30.172221371048394,Zero-Day
67453.42299872998,7.89893829132305,80.19971625663267,-855691.002278307,33251.744095280876,4.82473278984638,-0.04247197712357,1.6925816736571866,0.16005395836238456,0.25550989493196313,0.5243800108805314,0.0010199479297895776,0.0010610601396024342,0.5815063086223978,2.9255395923714897,-2.1084128101430686,208.8251403510411,0.007356928887766119,0.19770177686148005,-0.004459231295914833,-0.0017081424356635178,0.00129395017310804,0.00756896971415442,0.009727553511000103,0.1149358187561983,2.76801994557487,1.9968255886785793e-05,-0.5152460081412694,0.5346383421962029,0.00016030416929562814,1.5152459785380161,0.562481662971537,-12799.832059836503,496.0196273613137,610.5666040615337,101.41626645614365,-36.38523865633235,-73.00138560081207,97967709.90098554,9.96024252122654,9.567792983192565,-463.3864860640085,26159.808302052923,-5.875779571926353,175.09094398949497,Zero-Day
-416874.86061670247,16.697533049695938,48.4077884576307,103845.04989903877,5017.547999045037,2.6182974234694996,0.14840212956909926,0.6589101938937802,0.326333446614015,-0.09215637788434805,0.5334116404101994,-0.0031665619587590496,-0.000581905838740643,0.2019151786624664,0.43591520073551454,3.204364912552145,-263.87535603713036,0.00790149845736535,0.23511392419459853,-0.008951491076007723,0.0013372271037931519,-0.0008130451541754576,-0.001880662103551922,0.00337056810407657,1.1933285371288798,0.5199501690807622,0.00028326111032990996,0.0019022187713673305,0.06344989153265618,-0.00011902009665971998,1.0161231620453386,0.968878191067539,-981.3198991893084,-22.22079321758364,58.50498010766373,-160.50610501107553,-38.70991159967972,303.04749656023847,46339032.30032584,13.219498147472752,1.2698582880904574,141.77277022661355,2903.7793341799097,-0.19668765293906054,141.16199945511764,Known Attack
-529660.8583587927,18.72022515766757,68.5765904441573,-79064.47693886058,-80851.35779087308,-0.8720308514593845,-0.10639408883228782,0.8637183898711527,0.09211288524735285,0.37372068181020235,0.20653111706885657,0.0008978504542681103,-0.00029312784141463676,-0.03992645648750361,-0.024685637124356508,-2.4223776987916783,832.3382372192209,0.026884335800357637,0.02260079320473321,-0.011884642307263037,0.002713409666725581,0.003193788884558144,0.0030339991585852655,-0.0020631189656554814,0.791490963181005,0.30693280991991584,0.0024728035835115316,-0.023184858609443255,0.6495511409485467,-6.105638491925644e-05,1.0084120531617957,1.0092103265915486,-5944.044056469398,-155.48443814611483,-582.9246888740088,439.73765880879034,-20.99173112853717,78.16065031297416,45783352.04784402,9.923824676951579,20.84482643976361,-324.76218798073154,-139697.5053751716,-0.12170150497602722,166.51233012983568,Zero-Day
-437438.8003891593,15.432235301987335,67.9404824202419,-31576.114991778188,-32508.457259498486,-1.102393012079077,-0.07258753853265394,0.263402712616354,0.0011918512403468681,-0.17882359986753904,0.2105480964541609,0.0011600148553115783,-0.0007542698895881489,0.340657565847168,0.8126195971018475,-0.2660030028493485,1422.5936833406568,-0.03722444771099253,0.12278245006690618,-0.007546495385089264,0.00017353987607170065,0.0015357549713428309,-0.000734376146573003,-0.005784284990138303,2.1211488661836206,-1.154370908735117,3.887021987447769e-05,0.05807497676507915,0.43350417024324295,-0.00031536778692417967,0.9569198667134955,1.0398926260440162,2920.074513433179,174.60984198429446,56.45670467530037,40.86080976859292,38.68434611536909,5.835884522551197,101970945.10912362,9.555516726224853,11.732153139693063,26.55935209416814,-9642.958477981094,-0.501385820606591,181.53927190168764,Zero-Day
-843852.6459960667,19.849281074527493,62.565084481252306,31335.316076145777,56373.6317955365,-0.6874197544992746,0.1176411313077914,-0.09466364686877152,-0.15182611592619294,0.10707385937123715,0.08154531402786316,-0.0019893350431533603,0.00030279546804764813,-0.05137029308150761,-0.612898647822882,3.5349074629115407,-549.6919829791489,-0.024510805232126374,-0.005677927277143141,-0.006930767975875316,-0.0015830371306559073,-0.0021838856912894653,0.0012355739203000766,0.00027766734192879593,0.2794590019721509,0.8763316430407915,-0.0013164437657708903,0.00433944513092372,0.462166305596188,-7.024264753961303e-05,0.957444764893358,1.0683509078330178,428.1833719815124,100.9531223436028,366.2742826718287,-353.1543425481087,134.4136032402633,317.83729504097613,144247976.36473823,10.700648995149317,15.94187176245629,-149.75900889113612,-77135.6575680956,0.12022788808825326,196.97006827630253,Known Attack
600513.209634279,5.09872704304304,47.7980002238361,-63044.898777779556,-49800.52147711967,-1.1807815500062835,0.018089742979179854,0.08239042086875425,0.2263772366996822,0.12146080846076841,0.4312251036618385,0.001786861864857295,0.00012320977721112634,0.6301879606608836,-0.8244071498067107,0.8103401852900307,-182.5965954437553,-0.028070859991907032,-0.21948396895268524,-0.006702778068544812,0.00043860386922692294,0.0001879726564441845,6.908146762086762e-05,-0.0010601117103828316,1.0070068293217425,1.2786428475862848,-0.0011812128076343182,-0.01967159467538217,-0.43250709635545836,-0.00018802121162955272,0.9666268657937687,0.9766790834866492,1332.3532464813552,288.2425465486501,-53.62496551348774,153.56169505481216,-53.34059208340156,-51.8533279357296,134121234.82823375,10.64012801883452,6.697413707382924,48.25811733392641,-5070.43438168415,0.031508536974349674,98.63774920849973,Zero-Day
-2592535.499880026,19.251825645282008,31.960065680794614,27782.79515858822,158517.24619670233,-0.137072889480588,-0.06378928705337793,-0.12462000698486417,0.27246742483551684,-0.4335715041454366,-0.059649533129053856,0.004009576855397224,0.0006863386567102754,-0.23906291709325891,2.4212953995269655,1.703081375644576,2298.646484937438,-0.01949120507041333,0.12767389859373723,0.02036336062633456,0.002404136043850471,0.0034225421916690567,0.004898630666187596,-0.0013279808437566937,1.687771367619229,-0.5260553455119774,0.0025875842498937042,-0.013000485005230752,-1.453328709728452,8.78740749258461e-05,1.0263586639735065,1.032492828618723,243.66631095299363,79.83092556929137,652.9996914045978,307.9870988945289,-119.95346158264877,191.2087344897273,59078122.896680936,10.636194310566715,33.56748431454469,-111.7596657242859,-62677.76033237393,-0.7673393706696414,110.03988621684645,Zero-Day
1274775.7602584143,-10.077243771672801,42.23773759286054,-232868.17866314633,-17257.65179871783,1.6197900764405877,0.0006111798586990571,0.7292054740483394,0.6960935868711692,0.07842687469793896,-0.6882463159675992,0.0007643470503003871,-0.002006360195804158,0.01640914886236533,1.0041886005993725,1.0242783349779012,2994.3547143089013,0.029892173069333294,-0.013834219806411002,-0.001311948337332931,-0.0008749896597018538,0.0030788091283014923,0.007128722686347544,-0.003925444173706073,-0.3082682956857906,0.018432907814863453,0.00037415971996504146,0.15881855037597653,0.06490881249994135,0.00043639133739854124,0.9254879368350504,0.9133607842471296,4028.7901491141783,388.4074534560966,374.7631528319953,252.70159231848766,97.29492178117962,601.997177302115,64910133.01251855,8.129595371555341,11.472898220326202,-75.9429575558884,72726.72954970998,1.1710611901957604,148.35793174086987,Zero-Day
-1285731.770710457,16.783032127801597,55.71615281562489,25307.787309620842,37082.81061377769,1.1314565958649536,-0.05918868563117605,0.6440045923038953,0.2493676432105607,-0.14961115582065054,-0.31585621140909337,-1.4205950850755327e-06,0.0006421580369413962,0.059151160607215966,1.9782518445355857,2.578918491056214,252.1955284208605,-0.03192832342909137,0.14179849758849356,-0.015213824595524623,0.001364077636749097,0.0014358473653913431,0.0022461398707981656,-0.0002571539206424366,0.7713740519419091,0.5214717827056439,-3.767417744927231e-05,-0.019383713279364646,0.009440480840978066,-0.00030566996192066,1.053599133021215,0.9927915511340942,-1873.4760084129962,164.62568861037198,46.07598843353739,-6.893143515890692,-62.39199085272519,-208.64085283786488,86350561.2914004,8.746035269188727,13.175371857854625,61.37874377076111,-3171.676958216726,0.45297253050192887,119.95585925658575,Zero-Day
-541253.1459164949,22.20512976268668,39.0830724809072,60016.51034069497,7568.635977828792,-1.308302906692289,-0.0036525288450392143,-1.003619919143531,0.3292027098185796,0.07158777405423906,-0.27276986946181425,0.00015150313185514946,-0.00044269679049502287,-0.5211038123275964,-3.3143367976923055,-1.2496512157007635,-108.23801108811881,0.04723791536621544,0.07589096513354626,0.010601500922414527,6.651062324560203e-05,5.5129257944042326e-05,-0.001673201650947043,0.0025339225489171063,-0.6291961995497805,0.21015820707567845,0.0008203341896490732,-0.03809258078014446,0.9623018994974095,0.00018494543865501932,1.0559608727058833,1.0628528009547649,2094.918688142263,-211.47238188229858,48.52158622164835,69.04840370712049,-8.950364499357477,-170.22984071773524,33189377.223211627,9.461224773938868,13.2163273856711,124.07959324207191,-56204.87071007719,-0.44372131165484835,142.20027116361666,Zero-Day
377811.63247046794,27.404865488642645,27.47197698922502,116317.14017818327,-18325.845759157804,-0.5588013191312583,0.010425083322245132,0.5651455301095479,-0.3112411546200598,-0.35079008564194664,0.08731700619237445,4.4667125486143176e-05,-0.0023958652934956987,-0.12194460538454571,0.8924637089877249,3.7290670217759176,-3232.0887261848834,-0.0029810370196165356,0.0012465096853792688,0.00037217611928753406,-0.0009165311475382736,-0.0027483611106304037,8.846470432175353e-05,0.007664697517046981,0.7641832548745382,0.03887112718390043,0.0019927864908400052,0.08167209067671002,0.006360682055676768,-9.361154549007642e-06,0.9242095109333236,1.1185758820456484,1547.6177793211482,443.81794050842115,-673.5924002936518,-160.40934820293867,-131.77477813874725,-519.9470721892915,-14679964.159192808,9.073947793195096,35.536534086675815,207.57627392405897,25811.533483879368,-0.7890261722582159,228.76384657317678,Known Attack
-346182.0036251226,12.538933099562826,209.99114248698908,635493.8368002976,883864.2879448291,-0.5329174154436834,0.5728723926672549,0.4521578407378185,0.1556633474364293,0.05628483768209186,0.32807829386160214,-0.0006021402277501963,0.010614459416587708,0.1494378348635585,1.3122042806062324,-0.05570942504080781,2176.674236428136,-0.3827308662686607,0.11041384702684315,-0.013584627903001533,-0.0005710834390216871,0.0332601344225893,-0.001744538793820092,0.0006994730102026566,0.5022936308207888,1.6366226683474718,0.0017070917726995439,0.06839536981259331,-0.8649468789215752,0.001068833688584674,1.2228418518922517,0.9916437288685771,1093.7452716305356,-466.9961351456501,1332.4801995071878,2584.7095928445033,-23.393254516557317,149.40901561516054,428504916.0712652,8.71126314857075,33.21883431073186,166.4624312108393,71617.78722527683,-0.3533001060602936,758.8655953206271,Zero-Day
-382616.1586306257,-1.1445748830449025,94.14357837539188,-12589.965472804774,-121385.6011750418,3.337628010080499,-0.05590248035461156,0.8536374253916639,-0.5850467680304091,0.2416826135604157,-0.6763373666156887,-0.0006304787841334378,1.0894134736855446e-05,0.1567478325313361,3.5678117920547505,2.6186197145143693,-1216.54414687769,0.019817327305814536,0.19706340209966414,0.028716661788497213,-0.0056710126448482594,-0.0023401427032381937,-0.0004504036438934675,0.004418908693123118,-1.0477363268039972,-2.4419155289085763,0.0044828899527620805,-0.021785273831357626,-2.352182913197825,-0.0006661768505459255,1.0355125117554138,0.9470690002698489,3612.7542820030003,-138.1427683107717,211.5741525512301,247.78304536905642,88.5187382145506,-45.347028592220894,195599263.8119598,12.605652035763242,15.806349816757074,-295.33571940272134,-40800.53623242038,0.6718990903372598,91.34103449610889,Zero-Day
